Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time
6282,US-2023-150658-CHO-SCR-58000,2025-11-17,2029-05-14,3,150658,1,Carlsbad,33,88220,0,3,CHO-SCR-58000,12,10.8,3,7.5,3.3,1274
6283,US-2023-134110-CHO-SCR-58000,2025-11-17,2029-05-10,0,134110,1,The Colony,51,75056,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,1270
6284,US-2023-118500-CHO-TRI-54000,2025-11-17,2029-05-10,0,118500,1,San Francisco,5,94122,0,3,CHO-TRI-54000,11,18.75,5,12.25,6.5,1270
6285,US-2023-134110-CHO-SCR-58000,2025-11-17,2029-05-10,0,134110,1,The Colony,51,75056,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1270
6286,US-2023-115378-CHO-NUT-13000,2025-11-18,2029-05-15,2,115378,1,Taylor,23,48180,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1274
6287,US-2023-119963-CHO-MIL-31000,2025-11-18,2029-05-14,3,119963,1,Pasadena,51,77506,0,2,CHO-MIL-31000,9,19.5,6,12.66,6.84,1273
6288,US-2023-166226-CHO-NUT-13000,2025-11-18,2029-05-14,3,166226,1,Los Angeles,5,90008,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,1273
6289,US-2023-158575-CHO-MIL-31000,2025-11-18,2029-05-16,3,158575,1,Kent,39,44240,0,0,CHO-MIL-31000,9,19.5,6,12.66,6.84,1275
6290,US-2023-119963-CHO-MIL-31000,2025-11-18,2029-05-14,3,119963,1,Pasadena,51,77506,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1273
6291,US-2023-108630-CHO-MIL-31000,2025-11-18,2029-05-10,1,108630,1,Concord,5,94521,0,3,CHO-MIL-31000,9,16.25,5,10.55,5.7,1269
6292,US-2023-119963-CHO-NUT-13000,2025-11-18,2029-05-14,3,119963,1,Pasadena,51,77506,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
6293,US-2023-119963-CHO-NUT-13000,2025-11-18,2029-05-14,3,119963,1,Pasadena,51,77506,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
6294,US-2023-136812-CHO-TRI-54000,2025-11-18,2029-05-15,3,136812,1,Oklahoma City,40,73120,0,2,CHO-TRI-54000,11,15.0,4,9.8,5.2,1274
6295,US-2023-103464-CHO-FUD-51000,2025-11-18,2029-05-14,3,103464,1,San Diego,5,92105,0,3,CHO-FUD-51000,8,18.0,5,12.0,6.0,1273
6296,US-2023-138408-CHO-MIL-31000,2025-11-18,2029-05-13,2,138408,1,Huntsville,0,35810,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,1272
6297,US-2023-166226-CHO-NUT-13000,2025-11-18,2029-05-14,3,166226,1,Los Angeles,5,90008,0,3,CHO-NUT-13000,10,3.49,1,2.49,1.0,1273
6298,US-2023-110156-CHO-NUT-13000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-NUT-13000,10,6.98,2,4.98,2.0,1274
6299,US-2023-126858-CHO-TRI-54000,2025-11-19,2029-05-15,3,126858,1,Seattle,55,98115,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
6300,US-2023-130778-CHO-MIL-31000,2025-11-19,2029-05-17,3,130778,1,Long Beach,34,11561,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1275
6301,US-2023-111143-CHO-TRI-54000,2025-11-19,2029-05-14,0,111143,1,Indianapolis,14,46203,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1272
6302,US-2023-157364-CHO-MIL-31000,2025-11-19,2029-05-13,0,157364,1,Jacksonville,36,28540,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,1271
6303,US-2023-113138-SUG-SWE-91000,2025-11-19,2029-05-17,3,113138,1,Niagara Falls,34,14304,2,0,SUG-SWE-91000,7,9.0,6,4.2,4.8,1275
6304,US-2023-113138-CHO-SCR-58000,2025-11-19,2029-05-17,3,113138,1,Niagara Falls,34,14304,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,1275
6305,US-2023-110156-CHO-TRI-54000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
6306,US-2023-164511-CHO-NUT-13000,2025-11-19,2029-05-16,3,164511,1,New York City,34,10024,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1274
6307,US-2023-110156-CHO-FUD-51000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,1274
6308,US-2023-110156-CHO-MIL-31000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
6310,US-2023-130778-CHO-FUD-51000,2025-11-19,2029-05-17,3,130778,1,Long Beach,34,11561,0,0,CHO-FUD-51000,8,18.0,5,12.0,6.0,1275
6311,US-2023-110156-CHO-TRI-54000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
6312,US-2023-110156-CHO-FUD-51000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-FUD-51000,8,21.6,6,14.4,7.2,1274
6313,US-2023-164511-CHO-TRI-54000,2025-11-19,2029-05-16,3,164511,1,New York City,34,10024,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1274
6314,US-2023-164511-CHO-SCR-58000,2025-11-19,2029-05-16,3,164511,1,New York City,34,10024,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,1274
6315,US-2023-110156-CHO-TRI-54000,2025-11-19,2029-05-16,3,110156,1,Houston,51,77041,0,2,CHO-TRI-54000,11,18.75,5,12.25,6.5,1274
6316,US-2023-113845-CHO-NUT-13000,2025-11-20,2029-05-17,3,113845,1,Orlando,10,32839,0,1,CHO-NUT-13000,10,6.98,2,4.98,2.0,1274
6317,US-2023-110772-CHO-MIL-31000,2025-11-20,2029-05-16,2,110772,1,Columbus,39,43229,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1273
6318,US-2023-127971-CHO-MIL-31000,2025-11-20,2029-05-19,3,127971,1,Houston,51,77095,0,2,CHO-MIL-31000,9,16.25,5,10.55,5.7,1276
6319,US-2023-127971-CHO-NUT-13000,2025-11-20,2029-05-19,3,127971,1,Houston,51,77095,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1276
6321,US-2023-100041-CHO-MIL-31000,2025-11-20,2029-05-17,3,100041,1,Columbus,14,47201,0,2,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
6322,US-2023-109820-CHO-MIL-31000,2025-11-20,2029-05-14,0,109820,1,Cincinnati,39,45231,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
6323,US-2023-121356-CHO-MIL-31000,2025-11-20,2029-05-16,3,121356,1,Newark,8,19711,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1273
6324,US-2023-109820-CHO-MIL-31000,2025-11-20,2029-05-14,0,109820,1,Cincinnati,39,45231,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1271
6325,US-2023-110772-CHO-NUT-13000,2025-11-20,2029-05-16,2,110772,1,Columbus,39,43229,0,0,CHO-NUT-13000,10,24.43,7,17.43,7.0,1273
6326,US-2023-114104-CHO-FUD-51000,2025-11-20,2029-05-16,3,114104,1,Edmond,40,73034,0,2,CHO-FUD-51000,8,7.2,2,4.8,2.4,1273
6327,US-2023-110772-CHO-TRI-54000,2025-11-20,2029-05-16,2,110772,1,Columbus,39,43229,0,0,CHO-TRI-54000,11,30.0,8,19.6,10.4,1273
6328,US-2023-100041-CHO-FUD-51000,2025-11-20,2029-05-17,3,100041,1,Columbus,14,47201,0,2,CHO-FUD-51000,8,10.8,3,7.2,3.6,1274
6329,US-2023-109820-CHO-MIL-31000,2025-11-20,2029-05-14,0,109820,1,Cincinnati,39,45231,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
6330,US-2023-100041-CHO-SCR-58000,2025-11-20,2029-05-17,3,100041,1,Columbus,14,47201,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1274
6331,US-2023-113845-CHO-FUD-51000,2025-11-20,2029-05-17,3,113845,1,Orlando,10,32839,0,1,CHO-FUD-51000,8,18.0,5,12.0,6.0,1274
6332,US-2023-110772-CHO-TRI-54000,2025-11-20,2029-05-16,2,110772,1,Columbus,39,43229,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
6333,US-2023-142615-CHO-TRI-54000,2025-11-20,2029-05-16,3,142615,1,Montebello,5,90640,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
6334,US-2023-127971-CHO-SCR-58000,2025-11-20,2029-05-19,3,127971,1,Houston,51,77095,0,2,CHO-SCR-58000,12,25.2,7,17.5,7.7,1276
6335,US-2023-113845-CHO-NUT-13000,2025-11-20,2029-05-17,3,113845,1,Orlando,10,32839,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,1274
6336,US-2023-114104-CHO-NUT-13000,2025-11-20,2029-05-16,3,114104,1,Edmond,40,73034,0,2,CHO-NUT-13000,10,24.43,7,17.43,7.0,1273
6337,US-2023-107790-CHO-SCR-58000,2025-11-20,2029-05-16,3,107790,1,Houston,51,77041,0,2,CHO-SCR-58000,12,3.6,1,2.5,1.1,1273
6338,US-2023-113425-CHO-FUD-51000,2025-11-21,2029-05-13,1,113425,1,New York City,34,10009,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1269
6339,US-2023-140018-CHO-MIL-31000,2025-11-21,2029-05-18,3,140018,1,Columbus,39,43229,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
6340,US-2023-114293-CHO-NUT-13000,2025-11-21,2029-05-18,3,114293,1,Gresham,42,97030,0,3,CHO-NUT-13000,10,13.96,4,9.96,4.0,1274
6341,US-2023-140018-CHO-MIL-31000,2025-11-21,2029-05-18,3,140018,1,Columbus,39,43229,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
6342,US-2023-114895-CHO-TRI-54000,2025-11-21,2029-05-20,3,114895,1,New York City,34,10035,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1276
6343,US-2023-146157-CHO-FUD-51000,2025-11-21,2029-05-18,3,146157,1,Chicago,13,60610,0,2,CHO-FUD-51000,8,3.6,1,2.4,1.2,1274
6344,US-2023-114482-CHO-TRI-54000,2025-11-21,2029-05-17,2,114482,1,Des Moines,15,50315,0,2,CHO-TRI-54000,11,26.25,7,17.15,9.1,1273
6345,US-2023-152646-CHO-FUD-51000,2025-11-21,2029-05-18,3,152646,1,Los Angeles,5,90049,0,3,CHO-FUD-51000,8,18.0,5,12.0,6.0,1274
6346,US-2023-146157-CHO-MIL-31000,2025-11-21,2029-05-18,3,146157,1,Chicago,13,60610,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1274
6347,US-2023-146157-CHO-SCR-58000,2025-11-21,2029-05-18,3,146157,1,Chicago,13,60610,0,2,CHO-SCR-58000,12,10.8,3,7.5,3.3,1274
6348,US-2023-140018-CHO-FUD-51000,2025-11-21,2029-05-18,3,140018,1,Columbus,39,43229,0,0,CHO-FUD-51000,8,25.2,7,16.8,8.4,1274
6349,US-2023-114482-CHO-MIL-31000,2025-11-21,2029-05-17,2,114482,1,Des Moines,15,50315,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1273
6350,US-2023-154711-CHO-TRI-54000,2025-11-22,2029-05-18,3,154711,1,New York City,34,10009,0,0,CHO-TRI-54000,11,7.5,2,4.9,2.6,1273
6351,US-2023-154711-CHO-FUD-51000,2025-11-22,2029-05-18,3,154711,1,New York City,34,10009,0,0,CHO-FUD-51000,8,10.8,3,7.2,3.6,1273
6352,US-2023-132577-CHO-MIL-31000,2025-11-22,2029-05-19,3,132577,1,Houston,51,77095,0,2,CHO-MIL-31000,9,29.25,9,18.99,10.26,1274
6353,US-2023-154711-CHO-MIL-31000,2025-11-22,2029-05-18,3,154711,1,New York City,34,10009,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1273
6354,US-2023-164945-CHO-NUT-13000,2025-11-22,2029-05-19,3,164945,1,New York City,34,10009,0,0,CHO-NUT-13000,10,27.92,8,19.92,8.0,1274
6355,US-2023-131576-CHO-TRI-54000,2025-11-22,2029-05-18,3,131576,1,Detroit,23,48205,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1273
6356,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,3,132577,1,Houston,51,77095,0,2,CHO-SCR-58000,12,21.6,6,15.0,6.6,1274
6357,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,3,132577,1,Houston,51,77095,0,2,CHO-SCR-58000,12,21.6,6,15.0,6.6,1274
6358,US-2023-132577-CHO-MIL-31000,2025-11-22,2029-05-19,3,132577,1,Houston,51,77095,0,2,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
6359,US-2023-132577-CHO-SCR-58000,2025-11-22,2029-05-19,3,132577,1,Houston,51,77095,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1274
6360,US-2023-160129-CHO-FUD-51000,2025-11-23,2029-05-15,1,160129,1,Philadelphia,43,19140,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1269
6361,US-2023-160129-OTH-GUM-21000,2025-11-23,2029-05-15,1,160129,1,Philadelphia,43,19140,1,0,OTH-GUM-21000,13,8.75,7,4.55,4.2,1269
6362,US-2023-160129-CHO-MIL-31000,2025-11-23,2029-05-15,1,160129,1,Philadelphia,43,19140,0,0,CHO-MIL-31000,9,16.25,5,10.55,5.7,1269
6363,US-2023-123533-SUG-LAF-25000,2025-11-24,2029-05-22,3,123533,1,Hialeah,10,33012,2,1,SUG-LAF-25000,4,9.95,5,6.2,3.75,1275
6364,US-2023-163881-CHO-MIL-31000,2025-11-24,2029-05-22,3,163881,1,Los Angeles,5,90036,0,3,CHO-MIL-31000,9,19.5,6,12.66,6.84,1275
6365,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,3,100468,1,Los Angeles,5,90045,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1276
6366,US-2023-123806-CHO-MIL-31000,2025-11-24,2029-05-19,2,123806,1,Baltimore,21,21215,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1272
6367,US-2023-113726-CHO-NUT-13000,2025-11-24,2029-05-23,3,113726,1,Seattle,55,98105,0,3,CHO-NUT-13000,10,10.47,3,7.47,3.0,1276
6368,US-2023-123533-CHO-TRI-54000,2025-11-24,2029-05-22,3,123533,1,Hialeah,10,33012,0,1,CHO-TRI-54000,11,7.5,2,4.9,2.6,1275
6369,US-2023-128531-CHO-MIL-31000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-MIL-31000,9,9.75,3,6.33,3.42,1271
6370,US-2023-124485-CHO-SCR-58000,2025-11-24,2029-05-18,0,124485,1,New York City,34,10035,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,1271
6371,US-2023-163573-CHO-NUT-13000,2025-11-24,2029-05-19,0,163573,1,Seattle,55,98105,0,3,CHO-NUT-13000,10,17.45,5,12.45,5.0,1272
6372,US-2023-125661-OTH-KAZ-38000,2025-11-24,2029-05-18,0,125661,1,Cleveland,39,44105,1,0,OTH-KAZ-38000,3,9.75,3,0.75,9.0,1271
6373,US-2023-105284-OTH-KAZ-38000,2025-11-24,2029-05-23,3,105284,1,Philadelphia,43,19143,1,0,OTH-KAZ-38000,3,9.75,3,0.75,9.0,1276
6374,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1271
6375,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-TRI-54000,11,11.25,3,7.35,3.9,1271
6376,US-2023-100083-CHO-FUD-51000,2025-11-24,2029-05-21,3,100083,1,Medford,42,97504,0,3,CHO-FUD-51000,8,3.6,1,2.4,1.2,1274
6377,US-2023-123533-CHO-NUT-13000,2025-11-24,2029-05-22,3,123533,1,Hialeah,10,33012,0,1,CHO-NUT-13000,10,13.96,4,9.96,4.0,1275
6378,US-2023-124485-CHO-NUT-13000,2025-11-24,2029-05-18,0,124485,1,New York City,34,10035,0,0,CHO-NUT-13000,10,3.49,1,2.49,1.0,1271
6379,US-2023-124485-CHO-SCR-58000,2025-11-24,2029-05-18,0,124485,1,New York City,34,10035,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
6380,US-2023-128531-CHO-TRI-54000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-TRI-54000,11,18.75,5,12.25,6.5,1271
6381,US-2023-165561-CHO-FUD-51000,2025-11-24,2029-05-20,3,165561,1,Bellevue,55,98006,0,3,CHO-FUD-51000,8,10.8,3,7.2,3.6,1273
6382,US-2023-163881-CHO-NUT-13000,2025-11-24,2029-05-22,3,163881,1,Los Angeles,5,90036,0,3,CHO-NUT-13000,10,27.92,8,19.92,8.0,1275
6383,US-2023-128531-CHO-NUT-13000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-NUT-13000,10,10.47,3,7.47,3.0,1271
6384,US-2023-124485-CHO-MIL-31000,2025-11-24,2029-05-18,0,124485,1,New York City,34,10035,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1271
6385,US-2023-128531-CHO-SCR-58000,2025-11-24,2029-05-18,2,128531,1,Dallas,51,75217,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
6386,US-2023-163881-CHO-TRI-54000,2025-11-24,2029-05-22,3,163881,1,Los Angeles,5,90036,0,3,CHO-TRI-54000,11,7.5,2,4.9,2.6,1275
6387,US-2023-125661-CHO-SCR-58000,2025-11-24,2029-05-18,0,125661,1,Cleveland,39,44105,0,0,CHO-SCR-58000,12,18.0,5,12.5,5.5,1271
6388,US-2023-100468-CHO-MIL-31000,2025-11-24,2029-05-23,3,100468,1,Los Angeles,5,90045,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1276
6389,US-2023-132731-CHO-SCR-58000,2025-11-24,2029-05-20,3,132731,1,Dallas,51,75081,0,2,CHO-SCR-58000,12,21.6,6,15.0,6.6,1273
6390,US-2023-113341-CHO-TRI-54000,2025-11-25,2029-05-21,3,113341,1,Los Angeles,5,90032,0,3,CHO-TRI-54000,11,11.25,3,7.35,3.9,1273
6391,US-2023-169838-CHO-MIL-31000,2025-11-25,2029-05-21,3,169838,1,Jackson,23,49201,0,2,CHO-MIL-31000,9,29.25,9,18.99,10.26,1273
6392,US-2023-108196-CHO-FUD-51000,2025-11-25,2029-05-24,3,108196,1,Lancaster,39,43130,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1276
6393,US-2023-169838-CHO-TRI-54000,2025-11-25,2029-05-21,3,169838,1,Jackson,23,49201,0,2,CHO-TRI-54000,11,3.75,1,2.45,1.3,1273
6394,US-2023-165470-CHO-MIL-31000,2025-11-25,2029-05-22,3,165470,1,Jacksonville,10,32216,0,1,CHO-MIL-31000,9,3.25,1,2.11,1.14,1274
6395,US-2023-160535-CHO-SCR-58000,2025-11-25,2029-05-22,3,160535,1,Plainfield,32,7060,0,0,CHO-SCR-58000,12,14.4,4,10.0,4.4,1274
6396,US-2023-132549-CHO-TRI-54000,2025-11-25,2029-05-22,3,132549,1,Huntsville,0,35810,0,1,CHO-TRI-54000,11,26.25,7,17.15,9.1,1274
6397,US-2023-108196-CHO-NUT-13000,2025-11-25,2029-05-24,3,108196,1,Lancaster,39,43130,0,0,CHO-NUT-13000,10,10.47,3,7.47,3.0,1276
6398,US-2023-169838-CHO-FUD-51000,2025-11-25,2029-05-21,3,169838,1,Jackson,23,49201,0,2,CHO-FUD-51000,8,28.8,8,19.2,9.6,1273
6399,US-2023-108196-CHO-TRI-54000,2025-11-25,2029-05-24,3,108196,1,Lancaster,39,43130,0,0,CHO-TRI-54000,11,18.75,5,12.25,6.5,1276
6401,US-2023-119298-CHO-MIL-31000,2025-11-25,2029-05-20,0,119298,1,Jonesboro,3,72401,0,1,CHO-MIL-31000,9,6.5,2,4.22,2.28,1272
6402,US-2023-107104-CHO-SCR-58000,2025-11-26,2029-05-22,3,107104,1,Los Angeles,5,90045,0,3,CHO-SCR-58000,12,28.8,8,20.0,8.8,1273
6403,US-2023-107104-CHO-TRI-54000,2025-11-26,2029-05-22,3,107104,1,Los Angeles,5,90045,0,3,CHO-TRI-54000,11,22.5,6,14.7,7.8,1273
6404,US-2023-130288-CHO-MIL-31000,2025-11-26,2029-05-22,2,130288,1,New York City,34,10011,0,0,CHO-MIL-31000,9,6.5,2,4.22,2.28,1273
6405,US-2023-107104-CHO-NUT-13000,2025-11-26,2029-05-22,3,107104,1,Los Angeles,5,90045,0,3,CHO-NUT-13000,10,6.98,2,4.98,2.0,1273
6406,US-2023-106915-CHO-SCR-58000,2025-11-26,2029-05-24,3,106915,1,El Paso,51,79907,0,2,CHO-SCR-58000,12,14.4,4,10.0,4.4,1275
6408,US-2023-158309-CHO-MIL-31000,2025-11-26,2029-05-21,0,158309,1,Miami,10,33142,0,1,CHO-MIL-31000,9,13.0,4,8.44,4.56,1272
6409,US-2023-133711-CHO-MIL-31000,2025-11-26,2029-05-21,0,133711,1,Mobile,0,36608,0,1,CHO-MIL-31000,9,9.75,3,6.33,3.42,1272
6410,US-2023-129693-CHO-MIL-31000,2025-11-26,2029-05-24,3,129693,1,Seattle,55,98105,0,3,CHO-MIL-31000,9,6.5,2,4.22,2.28,1275
6412,US-2023-133711-CHO-MIL-31000,2025-11-26,2029-05-21,0,133711,1,Mobile,0,36608,0,1,CHO-MIL-31000,9,16.25,5,10.55,5.7,1272
6413,US-2023-133711-CHO-FUD-51000,2025-11-26,2029-05-21,0,133711,1,Mobile,0,36608,0,1,CHO-FUD-51000,8,25.2,7,16.8,8.4,1272
6414,US-2023-145135-CHO-SCR-58000,2025-11-26,2029-05-20,0,145135,1,Shelton,7,6484,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
6415,US-2023-145135-CHO-TRI-54000,2025-11-26,2029-05-20,0,145135,1,Shelton,7,6484,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,1271
6416,US-2023-133711-OTH-GUM-21000,2025-11-26,2029-05-21,0,133711,1,Mobile,0,36608,1,1,OTH-GUM-21000,13,10.0,8,5.2,4.8,1272
6417,US-2023-126893-CHO-MIL-31000,2025-11-26,2029-05-23,3,126893,1,Philadelphia,43,19134,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1274
6418,US-2023-159639-CHO-TRI-54000,2025-11-27,2029-05-24,3,159639,1,Westfield,32,7090,0,0,CHO-TRI-54000,11,11.25,3,7.35,3.9,1274
6419,US-2023-104276-CHO-FUD-51000,2025-11-27,2029-05-25,3,104276,1,Fort Lauderdale,10,33311,0,1,CHO-FUD-51000,8,25.2,7,16.8,8.4,1275
6420,US-2023-162313-CHO-SCR-58000,2025-11-27,2029-05-22,0,162313,1,Lincoln Park,23,48146,0,2,CHO-SCR-58000,12,21.6,6,15.0,6.6,1272
6421,US-2023-117583-CHO-MIL-31000,2025-11-27,2029-05-22,0,117583,1,East Orange,32,7017,0,0,CHO-MIL-31000,9,9.75,3,6.33,3.42,1272
6422,US-2023-144911-CHO-SCR-58000,2025-11-27,2029-05-22,0,144911,1,Overland Park,16,66212,0,2,CHO-SCR-58000,12,18.0,5,12.5,5.5,1272
6423,US-2023-117583-CHO-FUD-51000,2025-11-27,2029-05-22,0,117583,1,East Orange,32,7017,0,0,CHO-FUD-51000,8,18.0,5,12.0,6.0,1272
6424,US-2023-117583-CHO-TRI-54000,2025-11-27,2029-05-22,0,117583,1,East Orange,32,7017,0,0,CHO-TRI-54000,11,18.75,5,12.25,6.5,1272
6425,US-2023-117583-CHO-MIL-31000,2025-11-27,2029-05-22,0,117583,1,East Orange,32,7017,0,0,CHO-MIL-31000,9,13.0,4,8.44,4.56,1272
6426,US-2023-114230-CHO-TRI-54000,2025-11-27,2029-05-23,3,114230,1,Phoenix,2,85023,0,3,CHO-TRI-54000,11,15.0,4,9.8,5.2,1273
6427,US-2023-129686-CHO-MIL-31000,2025-11-27,2029-05-21,2,129686,1,Chicago,13,60623,0,2,CHO-MIL-31000,9,6.5,2,4.22,2.28,1271
6428,US-2023-129686-CHO-TRI-54000,2025-11-27,2029-05-21,2,129686,1,Chicago,13,60623,0,2,CHO-TRI-54000,11,22.5,6,14.7,7.8,1271
6429,US-2023-144911-CHO-FUD-51000,2025-11-27,2029-05-22,0,144911,1,Overland Park,16,66212,0,2,CHO-FUD-51000,8,18.0,5,12.0,6.0,1272
6430,US-2023-104276-CHO-NUT-13000,2025-11-27,2029-05-25,3,104276,1,Fort Lauderdale,10,33311,0,1,CHO-NUT-13000,10,3.49,1,2.49,1.0,1275
6431,US-2023-152121-CHO-MIL-31000,2025-11-27,2029-05-21,2,152121,1,Scottsdale,2,85254,0,3,CHO-MIL-31000,9,3.25,1,2.11,1.14,1271
6432,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,3,127243,1,Philadelphia,43,19140,0,0,CHO-SCR-58000,12,25.2,7,17.5,7.7,1275
6433,US-2023-163167-CHO-NUT-13000,2025-11-28,2029-05-23,2,163167,1,Marietta,11,30062,0,1,CHO-NUT-13000,10,10.47,3,7.47,3.0,1272
6434,US-2023-105018-CHO-FUD-51000,2025-11-28,2029-05-24,3,105018,1,Fairfield,7,6824,0,0,CHO-FUD-51000,8,7.2,2,4.8,2.4,1273
6435,US-2023-123617-CHO-MIL-31000,2025-11-28,2029-05-25,3,123617,1,Palm Coast,10,32137,0,1,CHO-MIL-31000,9,19.5,6,12.66,6.84,1274
6436,US-2023-127243-CHO-NUT-13000,2025-11-28,2029-05-26,3,127243,1,Philadelphia,43,19140,0,0,CHO-NUT-13000,10,6.98,2,4.98,2.0,1275
6437,US-2023-127243-CHO-TRI-54000,2025-11-28,2029-05-26,3,127243,1,Philadelphia,43,19140,0,0,CHO-TRI-54000,11,30.0,8,19.6,10.4,1275
6438,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,3,127243,1,Philadelphia,43,19140,0,0,CHO-SCR-58000,12,7.2,2,5.0,2.2,1275
6439,US-2023-163167-CHO-MIL-31000,2025-11-28,2029-05-23,2,163167,1,Marietta,11,30062,0,1,CHO-MIL-31000,9,19.5,6,12.66,6.84,1272
6440,US-2023-163167-CHO-TRI-54000,2025-11-28,2029-05-23,2,163167,1,Marietta,11,30062,0,1,CHO-TRI-54000,11,11.25,3,7.35,3.9,1272
6441,US-2023-163167-CHO-NUT-13000,2025-11-28,2029-05-23,2,163167,1,Marietta,11,30062,0,1,CHO-NUT-13000,10,20.94,6,14.94,6.0,1272
6442,US-2023-127243-CHO-SCR-58000,2025-11-28,2029-05-26,3,127243,1,Philadelphia,43,19140,0,0,CHO-SCR-58000,12,10.8,3,7.5,3.3,1275
6443,US-2023-160241-CHO-FUD-51000,2025-11-29,2029-05-26,2,160241,1,Aurora,13,60505,0,2,CHO-FUD-51000,8,14.4,4,9.6,4.8,1274
6444,US-2023-131674-CHO-SCR-58000,2025-11-29,2029-05-23,2,131674,1,Dallas,51,75217,0,2,CHO-SCR-58000,12,7.2,2,5.0,2.2,1271
